wavelength_nm,mean,std,min,max,n_pixels,class_name
836.08,0.2160466715584366,0.11342457644628527,0.0218,0.7641,24531,urban
839.28,0.21687222290163582,0.11393823711731935,0.0219,0.7652,24531,urban
842.47,0.217697187232482,0.11445377773898419,0.0218,0.7663,24531,urban
845.67,0.21835258652317494,0.11479100196895453,0.0217,0.7703,24531,urban
848.86,0.22202050466756323,0.11678951251126674,0.0231,0.7887,24531,urban
852.06,0.21944813501284013,0.1155434778074793,0.0228,0.7854,24531,urban
855.26,0.2205115119644534,0.11608878351824184,0.0219,0.7764,24531,urban
858.46,0.21385227671110044,0.11279466451234256,0.0218,0.7552,24531,urban
861.65,0.21872996616526177,0.11530222592374757,0.0229,0.7752,24531,urban
864.85,0.22754690799396568,0.12002127106844811,0.0234,0.8091,24531,urban
868.04,0.22401749622926095,0.11811006516162541,0.0218,0.7903,24531,urban
871.24,0.21670144307203015,0.11437625199462952,0.0226,0.7678,24531,urban
874.44,0.22048177815824907,0.11639478057000482,0.0213,0.787,24531,urban
877.63,0.22028914027149402,0.1163512355926165,0.0219,0.7734,24531,urban
880.83,0.22253049610696665,0.11763697640420669,0.0231,0.7932,24531,urban
884.03,0.22404608862256004,0.11848966146513246,0.0239,0.7938,24531,urban
887.22,0.22666220292690878,0.11993469176689235,0.0227,0.8163,24531,urban
890.42,0.2248032326444096,0.11919116197219015,0.0233,0.8031,24531,urban
893.62,0.23025411112469893,0.12219240873750503,0.0239,0.8451,24531,urban
896.81,0.2303661489543842,0.12236541732498368,0.0239,0.8443,24531,urban
900.01,0.23013348416289683,0.12207870106540276,0.0238,0.8452,24531,urban
903.21,0.229949178590355,0.12188298248033654,0.0237,0.8456,24531,urban
906.4,0.22964691207044055,0.1215193159533047,0.0235,0.847,24531,urban
909.6,0.2293875341404764,0.12123743895211041,0.0234,0.848,24531,urban
912.8,0.22914428682075744,0.12099741898828331,0.0233,0.8489,24531,urban
915.99,0.22884392401451095,0.12068403498778255,0.0231,0.8502,24531,urban
919.19,0.2284728425257847,0.12027863051400375,0.023,0.852,24531,urban
922.39,0.2280651298357176,0.11983358413036994,0.0228,0.8541,24531,urban
