wavelength_nm,mean,std,min,max,n_pixels,class_name
1797.06,0.1499915550911109,0.02625001704838888,0.0176,0.3257,15311,field
1802.5,0.14444999673437417,0.026006566016990158,0.0172,0.3221,15311,field
1807.94,0.119900248187578,0.02460173452310206,0.0168,0.3184,15311,field
1813.38,0.09610782443994573,0.024297908432391952,0.0164,0.3146,15311,field
1818.82,0.07307461302331669,0.025064533536776828,0.0161,0.3109,15311,field
1824.26,0.050802005094376664,0.026748531874524074,0.011,0.3074,15311,field
1829.7,0.047042766638364424,0.0268357476235774,0.0099,0.3039,15311,field
1835.14,0.04613999738749928,0.026636947306867987,0.0096,0.3008,15311,field
1840.58,0.04524636535823914,0.026473652646919962,0.0092,0.2978,15311,field
1846.02,0.044362079550649865,0.026344247018512023,0.0088,0.295,15311,field
1851.46,0.043525876820586354,0.026218867946974412,0.0085,0.2925,15311,field
1856.91,0.042798027561883514,0.02604105919955336,0.0083,0.2901,15311,field
1862.35,0.04207229442884211,0.025879500659072796,0.008,0.2879,15311,field
1867.79,0.04134569917053087,0.025729294319351385,0.0078,0.2858,15311,field
1873.23,0.04061724903664043,0.025585120893566876,0.0076,0.2837,15311,field
1878.67,0.039915283129775915,0.025463726437017928,0.0073,0.2817,15311,field
1884.11,0.03922366272614456,0.025353590419472126,0.0071,0.2796,15311,field
1889.55,0.03852869179021618,0.025244438058447193,0.0068,0.2776,15311,field
1894.99,0.0378300829469009,0.02513804502919662,0.0066,0.2755,15311,field
1900.43,0.03711128600352689,0.025022161294168645,0.0063,0.2735,15311,field
1905.87,0.0361964404676378,0.02476162342242014,0.0062,0.2716,15311,field
1911.31,0.03528522630788285,0.02451358438922189,0.006,0.2697,15311,field
1916.75,0.034379413493567004,0.024282343956661262,0.0058,0.268,15311,field
1922.19,0.033511148847233906,0.024038793824762344,0.0056,0.2664,15311,field
1927.63,0.03269163999738752,0.023775187283532753,0.0055,0.265,15311,field
1933.07,0.03187168702240236,0.02354112223484772,0.0054,0.2637,15311,field
1938.51,0.03105121154725357,0.02333667831692818,0.0052,0.2626,15311,field
1943.95,0.030229678009274424,0.023157987809117823,0.0051,0.2617,15311,field
1949.39,0.029656136111292457,0.02299779920321794,0.0049,0.2609,15311,field
1954.83,0.03219553915485596,0.022867607781564853,0.0053,0.2602,15311,field
1960.28,0.03453123244726028,0.022857176329858533,0.0056,0.2594,15311,field
1965.72,0.036653373391679143,0.02295540982398459,0.0058,0.2586,15311,field
1971.16,0.036415309254784305,0.022857519821236703,0.0057,0.2576,15311,field
1976.6,0.035469786428058404,0.02267858251117071,0.0055,0.2565,15311,field
1982.04,0.0352927176539741,0.022578143362019954,0.0053,0.2551,15311,field
1987.48,0.05053704526157687,0.023611936845354307,0.0062,0.2533,15311,field
1992.92,0.06578749265234157,0.026130944159015703,0.0058,0.2514,15311,field
1998.36,0.06018326693227095,0.023521195207099548,0.0023,0.257,15311,field
2003.8,0.09083553654235474,0.03516563339885597,0.0001,0.3054,15311,field
2009.24,0.07443214029129414,0.02795928021862758,0.0044,0.26,15311,field
2014.68,0.0886365096989091,0.03250983217709333,0.0074,0.2942,15311,field
2020.12,0.09151489778590528,0.032844359303655236,0.0064,0.3022,15311,field
2025.56,0.09012142903794622,0.03170110167016383,0.0071,0.294,15311,field
2031.0,0.09038765593364209,0.03113378783679748,0.0075,0.2867,15311,field
2036.44,0.08850703415844845,0.029857427834498775,0.0074,0.274,15311,field
2041.88,0.09032725491476688,0.02981235990607653,0.0096,0.2722,15311,field
