wavelength_nm,mean,std,min,max,n_pixels,class_name
1807.94,0.14665626887732106,0.02895477924393436,0.016,0.3028,15561,green areas
1813.38,0.11659563010089266,0.023858086968733233,0.0127,0.2984,15561,green areas
1818.82,0.08741237709658792,0.019359670726891903,0.0095,0.294,15561,green areas
1824.26,0.059106567701304645,0.01591152629211887,0.0064,0.2898,15561,green areas
1829.7,0.05426588265535634,0.015790826257708612,0.0058,0.2857,15561,green areas
1835.14,0.05305706574127621,0.01610448361147119,0.0054,0.2819,15561,green areas
1840.58,0.051865542060278665,0.016460345594746923,0.0051,0.2782,15561,green areas
1846.02,0.050692333397596816,0.01684989807848762,0.0048,0.2748,15561,green areas
1851.46,0.0496205320994795,0.017184954952947824,0.0046,0.2716,15561,green areas
1856.91,0.04878645973909133,0.017305727533595126,0.0044,0.2685,15561,green areas
1862.35,0.04795559411348889,0.017430541547329752,0.0043,0.2656,15561,green areas
1867.79,0.047126759205706484,0.01755703064387593,0.0041,0.2628,15561,green areas
1873.23,0.04629989717884469,0.017682451941776343,0.004,0.26,15561,green areas
1878.67,0.04548552149604781,0.017885825605297067,0.0038,0.2572,15561,green areas
1884.11,0.044679365079365006,0.018123883396377518,0.0036,0.2544,15561,green areas
1889.55,0.04387563138615766,0.018357448036707445,0.0035,0.2517,15561,green areas
1894.99,0.04307412762675946,0.018586208613611842,0.0033,0.2489,15561,green areas
1900.43,0.04226754707281019,0.018757875451924394,0.0032,0.2462,15561,green areas
1905.87,0.04136508579140167,0.018342030485570024,0.0031,0.2435,15561,green areas
1911.31,0.040461891909260334,0.017942735857308045,0.0031,0.2409,15561,green areas
1916.75,0.03955656448814336,0.017561020225444,0.0031,0.2384,15561,green areas
1922.19,0.038724844161686416,0.017103528618716494,0.003,0.2361,15561,green areas
1927.63,0.03799296960349617,0.016541795143214244,0.0031,0.2338,15561,green areas
1933.07,0.03724615384615366,0.016021237656963484,0.0031,0.2318,15561,green areas
1938.51,0.03648508450613733,0.015541390354345258,0.0031,0.23,15561,green areas
